ProductName,Rating,Price,OriginalPrice,Discount,Reviews,Features,PageNumber,Ratings1,Reviews1,Number_Ratings,Number_Reviews,Brand,Ton,Star,AC_Type,Power_Usage,Room_Size
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,33490,65900,49,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",22,"38,222 Ratings "," 4,626 Reviews",38222,4626,CARRIER,1.5,3.0,Split,854.39,111 - 150 sqft
LG 2025 Model 1.5 Ton 5 Star Split AI Dual Inverter AI Convertible 6-in-1 Split with Faster Cooling an...,4.2,42990,78990,45,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product,5 year on Pcb and 10 Years Warranty on Compressor",22,"46,175 Ratings "," 4,255 Reviews",46175,4255,LG,1.5,5.0,Split,744.75,111 - 150 sqft
Panasonic 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.1,37107,55400,33,"24,445 Ratings & 2,408 Reviews",Annual Power Usage: 905.23 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,22,"24,445 Ratings "," 2,408 Reviews",24445,2408,Panasonic,1.5,3.0,Split,905.23,111 - 150 sqft
Whirlpool 2024 Model 1.5 Ton 5 Star Split Inverter AC,4.2,37500,70500,46,"21,787 Ratings & 2,439 Reviews","Annual Power Usage: 701.52 UnitsRoom Size: 111 - 150 sqft1 Year on Product, 5 Years on PCB and 10 Years on Compressor",22,"21,787 Ratings "," 2,439 Reviews",21787,2439,Whirlpool,1.5,5.0,Split,701.52,111 - 150 sqft
Godrej 2022 Model 1.5 Ton 3 Star Split Inverter Anti-Leak AC,4.0,31279,48900,36,"22,727 Ratings & 1,770 Reviews","Annual Power Usage: 980.37 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",22,"22,727 Ratings "," 1,770 Reviews",22727,1770,Godrej,1.5,3.0,Split,980.37,111 - 150 sqft
Voltas 2026 Model 1 Ton 2 Star Window Fixed Speed AC,3.7,30499,32990,7,79 Ratings & 11 Reviews,Annual Power Usage: 774.1 kWhRoom Size: 90 sqft or Below12 Months Main Product Warranty,22,79 Ratings , 11 Reviews,79,11,Voltas,1.0,2.0,Window,774.1,90 sqft
"Godrej 2025 Model 1.5 Ton 5 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At ...",4.0,33490,50600,33,"12,566 Ratings & 1,206 Reviews","Annual Power Usage: 736.46 kWhRoom Size: 111 - 150 sqft5 year warranty on whole product, 10 years warranty on compressor , Warranty can be availed after registering on Brand website within 7 days of purchase.",22,"12,566 Ratings "," 1,206 Reviews",12566,1206,Godrej,1.5,5.0,Split,736.46,111 - 150 sqft
Midea 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Turbo Mode for Fa...,4.3,29990,59700,49,"18,604 Ratings & 2,838 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor",22,"18,604 Ratings "," 2,838 Reviews",18604,2838,Midea,1.5,3.0,Split,854.39,111 - 150 sqft
Whirlpool 2023 Model 1.5 Ton 5 Star Split Inverter Convertible 4-in-1 Cooling 6th Sense Technology AC,4.2,37500,70600,46,"21,787 Ratings & 2,439 Reviews",Annual Power Usage: 761.33 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 5 Years Warranty on Compressor,23,"21,787 Ratings "," 2,439 Reviews",21787,2439,Whirlpool,1.5,5.0,Split,761.33,111 - 150 sqft
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,30590,57660,46,"30,027 Ratings & 3,540 Reviews",Annual Power Usage: 893.62 UnitsRoom Size: 111 - 150 sqft1+9 Years Compressor Warranty,23,"30,027 Ratings "," 3,540 Reviews",30027,3540,Whirlpool,1.5,3.0,Split,893.62,111 - 150 sqft
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,33990,60990,44,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",23,"83,437 Ratings "," 7,067 Reviews",83437,7067,Voltas,1.5,3.0,Split,900.94,111 - 150 sqft
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,42990,78990,45,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,23,"46,175 Ratings "," 4,255 Reviews",46175,4255,LG,1.5,5.0,Split,744.75,111 - 150 sqft
Voltas 2025 Model 2 Ton 5 Star Split Inverter AC,4.2,56742,90000,36,327 Ratings & 33 Reviews,"Annual Power Usage: 959.19 kWhRoom Size: 151 - 200 sqft5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st May 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor",23,327 Ratings , 33 Reviews,327,33,Voltas,2.0,5.0,Split,959.19,151 - 200 sqft
Blue Star 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.1,35713,63750,43,"26,862 Ratings & 2,253 Reviews",Annual Power Usage: 1012.44 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,23,"26,862 Ratings "," 2,253 Reviews",26862,2253,Blue,1.5,3.0,Split,1012.44,111 - 150 sqft
Panasonic 2024 Model 1 Ton 5 Star Split Inverter with Wi-fi AC,4.2,51178,55400,7,"4,169 Ratings & 452 Reviews","Annual Power Usage: 523.98 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Inverter Compressor",23,"4,169 Ratings ", 452 Reviews,4169,452,Panasonic,1.0,5.0,Split,523.98,90 sqft
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4.0,26490,38600,31,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",23,"8,298 Ratings ", 716 Reviews,8298,716,Godrej,1.0,3.0,Split,1034.0,90 sqft
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,32490,65500,50,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",23,"38,222 Ratings "," 4,626 Reviews",38222,4626,CARRIER,1.5,3.0,Split,854.39,111 - 150 sqft
Voltas 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.2,33490,64990,48,"83,437 Ratings & 7,067 Reviews",Annual Power Usage: 975.26 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,23,"83,437 Ratings "," 7,067 Reviews",83437,7067,Voltas,1.5,3.0,Split,975.26,111 - 150 sqft
O-General 2023 Model 1.5 Ton 3 Star Split Fixed Speed AC,3.5,53990,65000,16,97 Ratings & 10 Reviews,Annual Power Usage: 1052.79 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,23,97 Ratings , 10 Reviews,97,10,O,1.5,3.0,Split,1052.79,111 - 150 sqft
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,32240,57150,43,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",23,"30,027 Ratings "," 3,540 Reviews",30027,3540,Whirlpool,1.5,3.0,Split,858.22,111 - 150 sqft
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,38990,82990,53,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,23,"6,233 Ratings ", 578 Reviews,6233,578,Samsung,1.5,4.0,Split,713.57,111 - 150 sqft
Godrej 2024 Model 1.5 Ton 3 Star Split Inverter 4 Way Air Swing AC,4.0,35060,48990,28,"22,727 Ratings & 1,770 Reviews","Annual Power Usage: 980.37 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",23,"22,727 Ratings "," 1,770 Reviews",22727,1770,Godrej,1.5,3.0,Split,980.37,111 - 150 sqft
Hitachi 2023 Model 1 Ton 5 Star Split Inverter with Wi-fi Xpandable plus Ambience Light R 32 AC,4.1,38499,63350,39,958 Ratings & 167 Reviews,"Annual Power Usage: 533.61 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years Warranty on Controller (PCB) and 10 Years Warranty on Compressor",23,958 Ratings , 167 Reviews,958,167,Hitachi,1.0,5.0,Split,533.61,90 sqft
Haier 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.0,35991,57500,37,"6,315 Ratings & 597 Reviews",Annual Power Usage: 953.49 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,23,"6,315 Ratings ", 597 Reviews,6315,597,Haier,1.5,3.0,Split,953.49,111 - 150 sqft
Panasonic 2025 Model 1 Ton 3 Star Split Inverter with Wi-fi AC,4.2,31980,54900,41,"5,369 Ratings & 613 Reviews",Annual Power Usage: 667.91 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,23,"5,369 Ratings ", 613 Reviews,5369,613,Panasonic,1.0,3.0,Split,667.91,90 sqft
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,33490,65900,49,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",23,"38,222 Ratings "," 4,626 Reviews",38222,4626,CARRIER,1.5,3.0,Split,854.39,111 - 150 sqft
LG 2025 Model 1.5 Ton 5 Star Split AI Dual Inverter AI Convertible 6-in-1 Split with Faster Cooling an...,4.2,42990,78990,45,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product,5 year on Pcb and 10 Years Warranty on Compressor",23,"46,175 Ratings "," 4,255 Reviews",46175,4255,LG,1.5,5.0,Split,744.75,111 - 150 sqft
IFB 2026 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,40900,79990,48,"15,363 Ratings & 1,538 Reviews",Room Size: 111 - 150 sqft,23,"15,363 Ratings "," 1,538 Reviews",15363,1538,IFB,1.5,5.0,Split,854.39,111 - 150 sqft
Voltas 2024 Model 1 Ton 3 Star Split Inverter AC,4.1,28769,55990,48,"8,721 Ratings & 907 Reviews",Annual Power Usage: 682.59 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,23,"8,721 Ratings ", 907 Reviews,8721,907,Voltas,1.0,3.0,Split,682.59,90 sqft
"Godrej 2025 Model 1.5 Ton 5 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At ...",4.0,33490,50600,33,"12,566 Ratings & 1,206 Reviews","Annual Power Usage: 736.46 kWhRoom Size: 111 - 150 sqft5 year warranty on whole product, 10 years warranty on compressor , Warranty can be availed after registering on Brand website within 7 days of purchase.",23,"12,566 Ratings "," 1,206 Reviews",12566,1206,Godrej,1.5,5.0,Split,736.46,111 - 150 sqft
Midea 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Turbo Mode for Fa...,4.3,29990,59700,49,"18,604 Ratings & 2,838 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor",23,"18,604 Ratings "," 2,838 Reviews",18604,2838,Midea,1.5,3.0,Split,854.39,111 - 150 sqft
Blue Star 2023 Model 1.5 Ton 5 Star Split Inverter AC,4.1,50569,74166,31,"15,220 Ratings & 1,237 Reviews",Annual Power Usage: 776.36 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor,24,"15,220 Ratings "," 1,237 Reviews",15220,1237,Blue,1.5,5.0,Split,776.36,111 - 150 sqft
Hisense 2020 Model 1 Ton 5 Star Split Inverter with Wi-fi Smart AC,4.3,35544,37990,6,87 Ratings & 21 Reviews,"Annual Power Usage: 925 UnitsRoom Size: 90 sqft or Below1 Year on Product, 1 Year on Condenser and 10 Years on Compressor",24,87 Ratings , 21 Reviews,87,21,Hisense,1.0,5.0,Split,925.0,90 sqft
Voltas 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.2,33490,64990,48,"83,437 Ratings & 7,067 Reviews",Annual Power Usage: 975.26 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,24,"83,437 Ratings "," 7,067 Reviews",83437,7067,Voltas,1.5,3.0,Split,975.26,111 - 150 sqft
Whirlpool 2018 Model 1.5 Ton 5 Star Split Inverter AC,4.2,32999,52500,37,"21,787 Ratings & 2,439 Reviews","Annual Power Usage: 0 UnitsRoom Size: 111 - 150 sqft1 Year on Comprehensive Unit , 10 years on compressor & 5 years on condensor",24,"21,787 Ratings "," 2,439 Reviews",21787,2439,Whirlpool,1.5,5.0,Split,0.0,111 - 150 sqft
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,33990,60990,44,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",24,"83,437 Ratings "," 7,067 Reviews",83437,7067,Voltas,1.5,3.0,Split,900.94,111 - 150 sqft
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,42990,78990,45,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,24,"46,175 Ratings "," 4,255 Reviews",46175,4255,LG,1.5,5.0,Split,744.75,111 - 150 sqft
Voltas 2026 Model 1.5 Ton 5 Star Split Inverter AC,4.2,52990,80990,34,"41,002 Ratings & 3,819 Reviews","Annual Power Usage: 732.96 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",24,"41,002 Ratings "," 3,819 Reviews",41002,3819,Voltas,1.5,5.0,Split,732.96,111 - 150 sqft
"IFB 2023 Model 2 Ton 3 Star Split Inverter Smart Ready, 7 Stage Air Treatment AC",4.2,42490,63490,33,"1,194 Ratings & 115 Reviews","Annual Power Usage: 1248.28 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product, 4 Years Super Warranty (T&C Apply), 5 Years Warranty on ODU PCB and 10 Years Warranty on Compressor from IFB",24,"1,194 Ratings ", 115 Reviews,1194,115,IFB,2.0,3.0,Split,1248.28,151 - 200 sqft
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4.0,26490,38600,31,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",24,"8,298 Ratings ", 716 Reviews,8298,716,Godrej,1.0,3.0,Split,1034.0,90 sqft
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,32490,65500,50,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",24,"38,222 Ratings "," 4,626 Reviews",38222,4626,CARRIER,1.5,3.0,Split,854.39,111 - 150 sqft
Voltas 2022 Model 1.5 Ton 5 Star Split Inverter AC,4.2,38799,77990,50,"41,002 Ratings & 3,819 Reviews",Annual Power Usage: 759.07 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,24,"41,002 Ratings "," 3,819 Reviews",41002,3819,Voltas,1.5,5.0,Split,759.07,111 - 150 sqft
"LG 2024 Model 1 Ton 3 Star Split Inverter 2 Way Swing, HD Filter with Anti-Virus Protection with VIRAA...",4.2,37026,67993,45,"5,759 Ratings & 684 Reviews","Annual Power Usage: 642.26 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor with Gas Charging (T&C)",24,"5,759 Ratings ", 684 Reviews,5759,684,LG,1.0,3.0,Split,642.26,90 sqft
Blue Star 2024 Model 1.5 Ton 3 Star Hot and Cold Split Inverter AC,4.1,43603,69250,37,"26,862 Ratings & 2,253 Reviews","Annual Power Usage: 999.75 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 10 Years Warranty on Compressor and 5 Years Warranty on PCB (Excluding Remote Handset)",24,"26,862 Ratings "," 2,253 Reviews",26862,2253,Blue,1.5,3.0,Split,999.75,111 - 150 sqft
Godrej 2024 Model 1.5 Ton 3 Star Split Inverter 4 Way Air Swing AC,4.0,32500,48900,33,"22,727 Ratings & 1,770 Reviews","Annual Power Usage: 980.37 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",24,"22,727 Ratings "," 1,770 Reviews",22727,1770,Godrej,1.5,3.0,Split,980.37,111 - 150 sqft
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,32240,57150,43,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",24,"30,027 Ratings "," 3,540 Reviews",30027,3540,Whirlpool,1.5,3.0,Split,858.22,111 - 150 sqft
Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,36490,72990,50,"26,515 Ratings & 2,683 Reviews",Annual Power Usage: 751.24 WRoom Size: 111 - 150 sqft5 Years Comprehensive Warranty on AC and 10 Years Warranty on Compressor,24,"26,515 Ratings "," 2,683 Reviews",26515,2683,Samsung,1.5,5.0,Split,751.24,111 - 150 sqft
Hitachi 2025 Model 1 Ton 3 Star Split Inverter AC,3.9,31490,48990,35,"2,394 Ratings & 305 Reviews",Annual Power Usage: 698.63 kWhRoom Size: 90 sqft or Below,24,"2,394 Ratings ", 305 Reviews,2394,305,Hitachi,1.0,3.0,Split,698.63,90 sqft
Daikin 2023 Model 0.8 Ton 3 Star Split Fixed Speed AC,4.2,29384,37400,21,"4,829 Ratings & 484 Reviews",Annual Power Usage: 548.84 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and  5 Years Warranty on PCB and 10 Years Warranty on Compressor,24,"4,829 Ratings ", 484 Reviews,4829,484,Daikin,0.8,3.0,Split,548.84,90 sqft
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,38990,82990,53,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,24,"6,233 Ratings ", 578 Reviews,6233,578,Samsung,1.5,4.0,Split,713.57,111 - 150 sqft
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,33490,65900,49,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",24,"38,222 Ratings "," 4,626 Reviews",38222,4626,CARRIER,1.5,3.0,Split,854.39,111 - 150 sqft
Blue Star 2023 Model 1.5 Ton 3 Star Window Fixed Speed AC,4.2,34668,39507,12,"1,912 Ratings & 181 Reviews",Annual Power Usage: 1168.9 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC and 5 Years Warranty on Compressor,24,"1,912 Ratings ", 181 Reviews,1912,181,Blue,1.5,3.0,Window,1168.9,111 - 150 sqft
Haier 2025 Model 1.6 Ton 5 Star Split Inverter with Wi-fi AC,4.2,43990,80000,45,171 Ratings & 15 Reviews,"Annual Power Usage: 836.95 WRoom Size: 151 - 200 sqft1 Year Product Warranty, 5 Years comprehensive warranty and 12 Years Warranty on Compressor",24,171 Ratings , 15 Reviews,171,15,Haier,1.6,5.0,Split,836.95,151 - 200 sqft
Godrej 2026 Model 1 Ton 5 Star Split Inverter AC,4.0,33790,46000,26,"2,579 Ratings & 244 Reviews",Annual Power Usage: 468.65 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty,24,"2,579 Ratings ", 244 Reviews,2579,244,Godrej,1.0,5.0,Split,468.65,90 sqft
Voltas 2026 Model 1 Ton 2 Star Window Fixed Speed AC,3.7,27549,32990,16,79 Ratings & 11 Reviews,Room Size: 90 sqft or Below,24,79 Ratings , 11 Reviews,79,11,Voltas,1.0,2.0,Window,854.39,90 sqft
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,33990,60990,44,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",25,"83,437 Ratings "," 7,067 Reviews",83437,7067,Voltas,1.5,3.0,Split,900.94,111 - 150 sqft
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,42990,78990,45,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,25,"46,175 Ratings "," 4,255 Reviews",46175,4255,LG,1.5,5.0,Split,744.75,111 - 150 sqft
