ProductName,Rating,Price,OriginalPrice,Discount,Reviews,Features,PageNumber
realme TechLife 2026 Model 1 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹25,490","₹49,999",49% off,"1,189 Ratings & 120 Reviews",Annual Power Usage: 587.24 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,4
"CARRIER 2026 Model 1.5 Ton 5 Star Window Inverter Turbo mode for Faster Cooling, Energy Saver Mode, Dr...",4.2,"₹36,490","₹58,190",37% off,"1,238 Ratings & 124 Reviews","Annual Power Usage: 1104.37 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 10 Year Warranty on Compressor",4
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹32,240","₹57,150",43% off,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",4
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,"₹38,990","₹82,990",53% off,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,4
Panasonic 2025 Model 1 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹27,990","₹45,100",37% off,"5,369 Ratings & 613 Reviews","Annual Power Usage: 667.91 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive warranty on Product,
5 Years warranty on PCB & 
10 Years warranty on Compressor",4
MOTOROLA 2026 Model 1.5 Ton 3 Star Split Inverter with Wi-fi | Free Installation with 3-Year Comprehen...,4.2,"₹31,990","₹53,999",40% off,"1,743 Ratings & 241 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft3 Year on Product and 10 Years Warranty on Compressor

You additionally get the following benefits free of cost for the first 3 years:
-Gas recharge (maximum 2 times) and service basis requirement.

Please reach out to the brand for these benefits.",4
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,"₹33,490","₹65,900",49% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",4
LG 2025 Model 1.5 Ton 5 Star Split AI Dual Inverter AI Convertible 6-in-1 Split with Faster Cooling an...,4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product,5 year on Pcb and 10 Years Warranty on Compressor",4
Godrej 2025 Model 1.5 Ton 5 Star Split Inverter 5-In-1 Convertible Cooling Heavy Duty Cooling at Extre...,4,"₹33,490","₹50,600",33% off,"12,566 Ratings & 1,206 Reviews","Annual Power Usage: 728.37 WRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",4
Lloyd 2026 Model 1.5 Ton 5 Star Split Inverter AC,4.1,"₹43,900","₹67,990",35% off,"11,881 Ratings & 1,355 Reviews","Annual Power Usage: 646.32 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC, 5 Year Warranty on Component and 10 Years Warranty on Compressor",4
"Godrej 2025 Model 2 Ton 3 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At Ex...",3.9,"₹43,400","₹56,200",22% off,"2,151 Ratings & 134 Reviews","Annual Power Usage: 1181.02 kWhRoom Size: 151 - 200 sqft5 year warranty on whole product, 10 years warranty on compressor , Warranty can be availed after registering on Brand website within 7 days of purchase.",4
"Samsung Bespoke AI 2026 Model 2 Ton 3 Star Split Inverter with Wi-fi Energy Saving, Voice Control, Pow...",4,"₹50,358","₹95,990",47% off,426 Ratings & 25 Reviews,"Annual Power Usage: 1084.6 kWhRoom Size: 151 - 200 sqftManufacturer warranty: 5 year comprehensive, 10 years on compressor (T&C Apply)",4
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹33,990","₹60,990",44% off,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",5
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,5
Voltas 2026 Model 1 Ton 5 Star Split Inverter AC,4.1,"₹36,990","₹62,990",41% off,"2,331 Ratings & 256 Reviews",Annual Power Usage: 470.35 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product + 10 Years on Inverter RAC Compressor,5
Daikin 2025 Model 1.5 Ton 5 Star Split Inverter AC,4.3,"₹43,990","₹61,940",28% off,"17,218 Ratings & 1,537 Reviews",Annual Power Usage: 785.99 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and  5 Years Warranty on PCB and 10 Years Warranty on Compressor,5
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4,"₹26,490","₹38,600",31% off,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",5
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,"₹32,490","₹65,500",50% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",5
ONIDA 2025 Model 1.5 Ton 3 Star Split Inverter 5-in-1 Convertible Cooling with Deep Cleaning AC,4.1,"₹26,990","₹42,290",36% off,"15,623 Ratings & 1,827 Reviews",Annual Power Usage: 952.59 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor,5
Godrej 2025 Model 2 Ton 5 Star Split Inverter with 4-way Air Swing AC AC,3.8,"₹59,990",,,279 Ratings & 26 Reviews,"Annual Power Usage: 916.68 UnitsRoom Size: 151 - 200 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",5
"LG 2026 Model 0.8 ton 2 Star Split Smart Inverter Faster Cooling and Energy Saving, AI Convertible 6-i...",3,"₹26,490","₹48,990",45% off,46 Ratings & 6 Reviews,"Annual Power Usage: 577.95 kWhRoom Size: 90 sqft or Below1 Year Comprehensive warranty on Product, 5 Year warranty on PCB & Motor and 10 Year warranty on Compressor",5
realme TechLife 2023 Model 1 Ton 4 Star Split Inverter 4-in-1 Convertible with Flexi-Control Technolog...,4.2,"₹28,999","₹48,999",40% off,"1,256 Ratings & 168 Reviews",Annual Power Usage: 965 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,5
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹32,240","₹57,150",43% off,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",5
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,"₹38,990","₹82,990",53% off,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,5
"Daikin 2026 Model 1.5 Ton 3 Star Hot and Cold Split Inverter PM1.0 Filter, Hot & Cold, Inverter, ISEER...",4.2,"₹41,490","₹61,600",32% off,"24,785 Ratings & 1,912 Reviews","Annual Power Usage: 880.1 kWhRoom Size: 111 - 150 sqft1 Year warranty on product, compressor warranty 10 Years and PCB warranty 5 years",5
Samsung 2025 Model 1 Ton 3 Star Split Inverter 5 Step Convertible with Powerful cooling & Energy savin...,4.2,"₹26,990","₹53,490",49% off,"8,987 Ratings & 942 Reviews",Annual Power Usage: 626.62 UnitsRoom Size: 90 sqft or Below5 years comprehensive warranty on product and 10 years on compressor,5
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,"₹33,490","₹65,900",49% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",5
LG 2025 Model 1.5 Ton 5 Star Split AI Dual Inverter AI Convertible 6-in-1 Split with Faster Cooling an...,4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product,5 year on Pcb and 10 Years Warranty on Compressor",5
Blue Star 2026 Model 2 Ton 3 Star Split Inverter AC,4,"₹49,490","₹69,000",28% off,"1,251 Ratings & 72 Reviews",Annual Power Usage: 1131.55 kWhRoom Size: 151 - 200 sqft60 months for those customers who purchase Blue Star Split ACs (Inverter or Fixed Speed SACs) of Tonnage up to 2 Tr from 16th February 2026 to 30th June 2026.,5
LG 2025 Model 1 Ton 5 Star Split AI Dual Inverter AI Convertible 6-in-1 with Faster Cooling and Energy...,4.1,"₹36,990","₹69,990",47% off,"7,602 Ratings & 794 Reviews","Annual Power Usage: 515.84 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on Product, 5 Year on PCB and Motor & 10 Year on Compressor (Free Gas charging during comprehensive warranty period only)",5
Haier 2026 Model 1 Ton 3 Star Split Twin Inverter AC,3.8,"₹27,990","₹45,000",37% off,"3,318 Ratings & 266 Reviews",Annual Power Usage: 560.41 kWhRoom Size: 90 sqft or Below5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty auto activated post-installation).,5
realme TechLife 2026 Model 1.6 Ton 3 Star Split Inverter with Wi-fi 5-in-1 Convertible Smart AC with E...,4.3,"₹29,990","₹53,999",44% off,126 Ratings & 18 Reviews,Annual Power Usage: 977.62 kWhRoom Size: 151 - 200 sqft1 Year Warranty on Product and 10 Year Warranty on Compressor,5
"Godrej 2025 Model 1.5 Ton 5 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At ...",4,"₹33,490","₹50,600",33% off,"12,566 Ratings & 1,206 Reviews","Annual Power Usage: 736.46 kWhRoom Size: 111 - 150 sqft5 year warranty on whole product, 10 years warranty on compressor , Warranty can be availed after registering on Brand website within 7 days of purchase.",5
Midea 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Turbo Mode for Fa...,4.3,"₹29,990","₹59,700",49% off,"18,604 Ratings & 2,838 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor",5
ONIDA 2025 Model 2 Ton 3 Star Split Inverter 5-in-1 Convertible Cooling with Four Way Swing AC,4.1,"₹35,990","₹66,290",45% off,"1,153 Ratings & 117 Reviews","Annual Power Usage: 1231.9 UnitsRoom Size: 151 - 200 sqft1 Years Warranty On Product, 5 Years Warranty on PCB, 10 Years Warranty on Compressor",5
Daikin 2026 Model 1.5 Ton 2 Star Split Fixed Speed AC,3.6,"₹37,990","₹55,900",32% off,33 Ratings & 4 Reviews,"Annual Power Usage: 1002.47 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty, 5 Years Warranty On Compressor Warranty",5
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹33,990","₹60,990",44% off,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",6
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,6
Haier 2026 Model 2 Ton 3 Star Split Twin Inverter AC,3.9,"₹46,990","₹65,900",28% off,103 Ratings & 10 Reviews,Annual Power Usage: 1120.86 kWhRoom Size: 151 - 200 sqft5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty auto activated post-installation).,6
"CARRIER 2026 Model 1 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Insta ...",4.2,"₹30,990","₹55,100",43% off,"13,833 Ratings & 1,614 Reviews","Annual Power Usage: 604.99 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",6
Blue Star 2023 Model 1 Ton 5 Star Split Inverter AC,4,"₹58,000",,,"2,676 Ratings & 255 Reviews",Annual Power Usage: 517.83 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,6
"Panasonic 2026 Model 2 Ton 3 Star Split Inverter with Wi-fi Smart, DustBuster Tech, Matter Enabled, AI...",4.2,"₹51,990","₹66,500",21% off,942 Ratings & 81 Reviews,"Annual Power Usage: 1153.74 kWhRoom Size: 151 - 200 sqft1 Year Comprehensive warranty on Product,
5 Years warranty on PCB & 
10 Years warranty on Compressor",6
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4,"₹26,490","₹38,600",31% off,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",6
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,"₹32,490","₹65,500",50% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",6
Whirlpool 2026 Model 2 Ton 3 Star Split Inverter AC,4,"₹38,899","₹70,940",45% off,761 Ratings & 82 Reviews,"Annual Power Usage: 1079.61 kWhRoom Size: 151 - 200 sqft1 year warranty on product, 5 years  warranty on compressor",6
"CARRIER 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi Smart Flexicool 6 in 1 Convertible, Smart ...",4.2,"₹39,490","₹70,100",43% off,"26,219 Ratings & 3,537 Reviews","Annual Power Usage: 754.05 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty  on Product, 5 Years Warranty on PCB, 10 Years Warranty on Compressor",6
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹32,240","₹57,150",43% off,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",6
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,"₹38,990","₹82,990",53% off,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,6
Lloyd 2025 Model 1.5 Ton 5 Star Window Fixed Speed AC,4,"₹30,990","₹50,490",38% off,"1,256 Ratings & 156 Reviews","Annual Power Usage: 1044.27 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor.",6
ONIDA 2025 Model 1.5 Ton 3 Star Split Inverter 5-in-1 Convertible Cooling with AI Deep Cleaning AC,4.1,"₹25,490","₹51,490",50% off,"15,623 Ratings & 1,827 Reviews","Annual Power Usage: 1012.16 kWhRoom Size: 111 - 150 sqft1 Years Warranty On Product, 5 Years Warranty on PCB, 10 Years Warranty on Compressor",6
Voltas 2022 Model 1 Ton 3 Star Split Inverter AC,4.1,"₹32,998","₹56,990",42% off,"8,721 Ratings & 907 Reviews",Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,6
CARRIER 2026 Model 1 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Wi-Fi with Geo-Fe...,4.2,"₹31,490","₹55,500",43% off,"13,833 Ratings & 1,614 Reviews","Annual Power Usage: 604.99 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",6
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,"₹33,490","₹65,900",49% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",6
LG 2025 Model 1.5 Ton 5 Star Split AI Dual Inverter AI Convertible 6-in-1 Split with Faster Cooling an...,4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product,5 year on Pcb and 10 Years Warranty on Compressor",6
Voltas 2026 Model 1.5 Ton 3 Star Window Fixed Speed AC,4.2,"₹31,990","₹45,990",30% off,"12,494 Ratings & 1,225 Reviews","Annual Power Usage: 1124.78 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product, 10 Years Warranty On Compressor",6
Lloyd 2026 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.1,"₹41,990","₹67,990",38% off,"11,881 Ratings & 1,355 Reviews","Annual Power Usage: 646.32 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product, 5 Year Warranty on Component and 10 Years Warranty on Compressor",6
"Godrej 2025 Model 1.5 Ton 5 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At ...",4,"₹33,490","₹50,600",33% off,"12,566 Ratings & 1,206 Reviews","Annual Power Usage: 736.46 kWhRoom Size: 111 - 150 sqft5 year warranty on whole product, 10 years warranty on compressor , Warranty can be availed after registering on Brand website within 7 days of purchase.",6
Midea 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Turbo Mode for Fa...,4.3,"₹29,990","₹59,700",49% off,"18,604 Ratings & 2,838 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor",6
Blue Star 2023 Model 2 Ton 5 Star Split Inverter AC,3.8,"₹52,900","₹85,000",37% off,430 Ratings & 28 Reviews,Annual Power Usage: 935.89 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor,6
"TCL 2026 Model 2 Ton 3 Star Split Inverter 7 Step Convertible with Powerful and Fast cooling, 4 Ways S...",3.7,"₹34,990","₹62,991",44% off,225 Ratings & 38 Reviews,"Annual Power Usage: 1070.16 kWhRoom Size: 151 - 200 sqft1 year warranty on product,5 Years on PCB and 10 Years on the Compressor",6
